Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Started,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count
45134200,The Switch,Beth O'Leary,"O'Leary, Beth",,,,0,4,Quercus,Kindle Edition,336,2020,2020,,,10/28/2020,to-read,to-read (#490),to-read,0
22896,"Practical Magic (Practical Magic, #1)",Alice Hoffman,"Hoffman, Alice",,,,5,3.75,Penguin,Paperback,286,2003,1995,10/13/2020,10/18/2020,9/10/2010,,,read,2
35207084,Rebellion on the Chesapeake: America's First Revolution in 1676,Carolin A. Crabbe,"Crabbe, Carolin A.",,998811408,9.78E+12,0,4.4,Global Finance Group,Hardcover,292,2017,,,,10/14/2020,to-read,to-read (#489),to-read,0
21518344,Unhooked,Lisa   Maxwell,"Maxwell, Lisa",,1481432044,9.78E+12,0,3.55,Simon Pulse,Hardcover,342,2016,2016,,,10/13/2020,to-read,to-read (#488),to-read,0
49504061,The Once and Future Witches,Alix E. Harrow,"Harrow, Alix E.",,316422045,9.78E+12,0,4.07,Redhook,Hardcover,517,2020,2020,,,10/13/2020,to-read,to-read (#487),to-read,0
36244389,Hocus Pocus & The All New Sequel,A.W. Jantha,"Jantha, A.W.",,1368020038,9.78E+12,4,3.53,Freeform,Hardcover,521,2018,2018,10/4/2020,10/11/2020,10/4/2020,,,read,1
18759207,"A Gallagher Wedding (Gallagher Girls, #6.5)",Ally Carter,"Carter, Ally",,,,3,4.2,,ebook,12,2013,2013,10/8/2020,10/8/2020,10/8/2020,,,read,1
39090430,Vita Nostra,Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Julia Meitov Hersey",,,3,4.06,Harper Voyager,Kindle Edition,417,2018,2007,9/10/2020,10/6/2020,7/14/2020,,,read,1
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",,,,5,4.14,Knopf,Hardcover,264,2020,2020,9/19/2020,10/4/2020,8/25/2020,botm,botm (#11),read,1
50212025,Over the Top: My Story,Jonathan Van Ness,"Ness, Jonathan Van",,62906380,9.78E+12,0,4.2,HarperOne,Paperback,288,2020,2019,,,10/1/2020,to-read,to-read (#486),to-read,0
20518872,The Three-Body Problem (Remembrance of Earthâ€™s Past #1),Liu Cixin,"Cixin, Liu",Ken Liu,765377063,9.78E+12,0,4.07,Tor Books,Hardcover,399,2014,2006,,,9/28/2020,to-read,to-read (#485),to-read,0
1055145,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,812513495,9.78E+12,4,4.3,Tor Books,Paperback,324,1986,1985,8/24/2020,9/19/2020,4/17/2014,,,read,1
6628,"The Big Over Easy (Nursery Crime, #1)",Jasper Fforde,"Fforde, Jasper",,143037234,9.78E+12,0,3.93,Penguin,Paperback,383,2006,2005,,,9/24/2020,to-read,to-read (#484),to-read,0
32889499,Music Box,Ron Kramer,"Kramer, Ron",Heather Dixon Wallwork,692800999,9.78E+12,0,3.58,Panda Books Press LLC,Hardcover,96,2016,,,,9/23/2020,to-read,to-read (#483),to-read,0
25391948,Perchance to Dream: Classic Tales from the Bard's World in New Skins,Lyssa Chiavari,"Chiavari, Lyssa","T. Damon, Richard    Walsh, Jane  Watson, Allan  Davis, Heather Dixon Wallwork, Jon Garett, Alex Irwin, Alicia Michaels, Selenia Paz, Patricia Scott, Jess R. Sutton",,,0,4.11,Snowy Wings Publishing,Paperback,462,2015,2015,,,9/23/2020,to-read,to-read (#482),to-read,0
25733965,"Sisi: Empress on Her Own (Sisi, #2)",Allison Pataki,"Pataki, Allison",,812989058,9.78E+12,0,3.94,The Dial Press,Hardcover,464,2016,2016,,,9/23/2020,to-read,to-read (#481),to-read,0
44767458,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,059309932X,9.78E+12,0,4.25,Ace Books,Hardcover,658,2019,1965,,,9/23/2020,to-read,to-read (#480),to-read,0
36519034,American Spy,Lauren Wilkinson,"Wilkinson, Lauren",,,,0,3.52,Random House,Kindle Edition,292,2019,2019,,,9/23/2020,to-read,to-read (#479),to-read,0
45754981,The Glass Hotel,Emily St. John Mandel,"Mandel, Emily St. John",,525521143,9.78E+12,0,3.68,Knopf Publishing Group,Hardcover,302,2020,2020,,,9/23/2020,to-read,to-read (#478),to-read,0
383514,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",Rhys Bowen,"Bowen, Rhys",,425215679,9.78E+12,0,3.8,Berkley Publishing Group,Paperback,324,2007,2007,,,9/23/2020,to-read,to-read (#477),to-read,0
40700317,The Secrets We Kept,Lara Prescott,"Prescott, Lara",,,,0,3.68,Knopf ,Kindle Edition,368,2019,2019,,,9/23/2020,to-read,to-read (#476),to-read,0
52625942,Pretty Things,Janelle Brown,"Brown, Janelle",,525479120,9.78E+12,0,3.92,Random House,Hardcover,496,2020,2020,,,9/23/2020,to-read,to-read (#474),to-read,0
33231785,"We Can Be Mended (Divergent, #3.5)",Veronica Roth,"Roth, Veronica",,,,0,2.75,Katherine Tegen Books,ebook,29,2017,2017,,,9/23/2020,to-read,to-read (#473),to-read,0
60931,Kindred,Octavia E. Butler,"Butler, Octavia E.",,807083690,9.78E+12,0,4.29,Beacon Press,Paperback,287,2004,1979,,,9/23/2020,"to-read, the-lit-bar-bookshop","to-read (#472), the-lit-bar-bookshop (#10)",to-read,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,1984822179,9.78E+12,0,3.85,Hogarth Press,Hardcover,273,2019,2018,,,9/23/2020,to-read,to-read (#471),to-read,0
228290,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,"Morrison, Toni",,679745424,9.78E+12,5,4.28,Vintage,Paperback,91,1993,1992,9/3/2020,9/13/2020,9/3/2020,,,read,1
30073165,My Own Words,Ruth Bader Ginsburg,"Ginsburg, Ruth Bader","Mary Hartnett, Wendy W. Williams, Linda Lavin",1508226296,9.78E+12,0,4.05,Simon & Schuster Audio,Audiobook,14,2016,2016,,,9/19/2020,to-read,to-read (#470),to-read,0
45320351,"Conversations with RBG: Ruth Bader Ginsburg on Life, Love, Liberty, and Law",Jeffrey Rosen,"Rosen, Jeffrey",,1250235162,9.78E+12,0,4.16,Henry Holt & Company,Hardcover,272,2019,2019,,,9/19/2020,to-read,to-read (#469),to-read,0
36863294,Ruth Bader Ginsburg: In Her Own Words,Ruth Bader Ginsburg,"Ginsburg, Ruth Bader",Helena Hunt,1572842490,9.78E+12,0,4.19,Agate B2,Paperback,206,2018,,,,9/19/2020,to-read,to-read (#468),to-read,0
32191706,The Color of Law: A Forgotten History of How Our Government Segregated America,Richard Rothstein,"Rothstein, Richard",,1631492853,9.78E+12,0,4.45,Liveright,Hardcover,368,2017,2017,,,9/17/2020,"to-read, the-lit-bar-bookshop","to-read (#467), the-lit-bar-bookshop (#9)",to-read,0
26877697,"Twilight / Life and Death (Twilight, #1, #1.75)",Stephenie Meyer,"Meyer, Stephenie",,,,4,3.44,"Little, Brown Books for Young Readers",Kindle Edition,752,2015,2015,8/23/2020,9/7/2020,8/23/2020,,,read,1
51002129,"The Daughters of Yalta: The Churchills, Roosevelts, and Harrimans: A Story of Love and War",Catherine Grace Katz,"Katz, Catherine Grace",,,,0,4.15,Houghton Mifflin Harcourt,Kindle Edition,352,2020,,,,9/4/2020,"to-read, the-lit-bar-bookshop","to-read (#465), the-lit-bar-bookshop (#6)",to-read,0
48503963,"The Evening and the Morning (Kingsbridge, #0)",Ken Follett,"Follett, Ken",,144727878X,9.78E+12,0,4.38,Macmillan,Hardcover,817,2020,2020,,,9/4/2020,to-read,to-read (#464),to-read,0
42855013,Tales of Mundane Magic: Volume One,Shaina Krevat,"Krevat, Shaina",,,,0,4.29,,Kindle Edition,80,2018,,,,9/4/2020,to-read,to-read (#463),to-read,0
49202118,"A Rogue of One's Own (A League of Extraordinary Women, #2)",Evie Dunmore,"Dunmore, Evie",,1984805703,9.78E+12,0,4.03,Berkley,Paperback,448,2020,2020,,,9/4/2020,"to-read, the-lit-bar-bookshop","to-read (#462), the-lit-bar-bookshop (#5)",to-read,0
49398072,When No One Is Watching,Alyssa Cole,"Cole, Alyssa",,62982656,9.78E+12,0,3.55,William Morrow Paperbacks,Paperback,352,2020,2020,,,9/4/2020,"to-read, the-lit-bar-bookshop","to-read (#461), the-lit-bar-bookshop (#4)",to-read,0
4428988,Sag Harbor,Colson Whitehead,"Whitehead, Colson",,385527659,9.78E+12,0,3.51,Doubleday,Hardcover,273,2009,2009,,,1/6/2015,"to-read, the-lit-bar-bookshop","to-read (#238), the-lit-bar-bookshop (#3)",to-read,0
33574143,The Beautiful Ones,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,1250099064,9.78E+12,0,3.9,Thomas Dunne Books,Hardcover,327,2017,2017,,,8/26/2020,to-read,to-read (#460),to-read,0
36510722,Gods of Jade and Shadow,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,,,0,3.91,Del Rey,Hardcover,338,2019,2019,,,8/26/2020,to-read,to-read (#459),to-read,0
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,525620788,9.78E+12,0,3.69,Del Rey,Hardcover,301,2020,2020,,,8/26/2020,to-read,to-read (#458),to-read,0
18170162,"The Scarlet Sisters: Sex, Suffrage, and Scandal in the Gilded Age",Myra MacPherson,"MacPherson, Myra",,446570230,9.78E+12,0,3.47,Twelve,Hardcover,323,2014,2014,,,8/26/2020,to-read,to-read (#457),to-read,0
777049,Sarah Bishop,Scott O'Dell,"O'Dell, Scott",,590446517,9.78E+12,3,3.5,Scholastic Paperbacks,Paperback,240,1991,1980,8/23/2020,8/24/2020,8/21/2020,,,read,1
41217434,"Killing November (Killing November, #1)",Adriana Mather,"Mather, Adriana",,,,4,4.18,Knopf Books for Young Readers,Kindle Edition,416,2019,2019,8/11/2020,8/23/2020,8/11/2020,,,read,1
27000,"Lost in a Good Book (Thursday Next, #2)",Jasper Fforde,"Fforde, Jasper",,142004030,9.78E+12,4,4.13,Penguin Books,Paperback,399,2004,2002,8/4/2020,8/22/2020,6/19/2020,,,read,1
501785,"My So-Called Life Goes On (Angela Chase, #2)",Catherine Clark,"Clark, Catherine",,375801111,9.78E+12,0,3.5,Random House Children's Books,Paperback,224,1999,1997,,,8/21/2020,to-read,to-read (#456),to-read,0
50196744,Know My Name,Chanel Miller,"Miller, Chanel",,735223718,9.78E+12,0,4.72,Viking,ebook,368,2019,2019,,,8/21/2020,"to-read, the-lit-bar-bookshop","to-read (#455), the-lit-bar-bookshop (#2)",to-read,0
50160619,You Should See Me in a Crown,Leah  Johnson,"Johnson, Leah",,,,0,4.14,Scholastic Press,Hardcover,336,2020,2020,,,8/21/2020,"to-read, the-lit-bar-bookshop","to-read (#454), the-lit-bar-bookshop (#1)",to-read,0
43575115,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,038554121X,9.78E+12,0,3.85,Doubleday Books,Hardcover,498,2019,2019,,,8/21/2020,to-read,to-read (#453),to-read,0
52766000,Big Friendship: How We Keep Each Other Close,Aminatou Sow,"Sow, Aminatou",Ann Friedman,1982111909,9.78E+12,0,3.78,Simon  Schuster,Hardcover,256,2020,2020,,,8/15/2020,"to-read, backlog, botm","to-read (#452), backlog (#37), botm (#10)",to-read,0
36546635,"Grace and Fury (Grace and Fury, #1)",Tracy Banghart,"Banghart, Tracy",,316471410,9.78E+12,0,3.81,"Little, Brown Books for Young Readers",Hardcover,320,2018,2018,,,8/15/2020,"to-read, backlog","to-read (#451), backlog (#36)",to-read,0
51220325,Conjure Women,Afia Atakora,"Atakora, Afia",,525511482,9.78E+12,0,3.91,Random House,Hardcover,400,2020,2020,,,8/15/2020,"to-read, backlog","to-read (#450), backlog (#35)",to-read,0
53103895,One to Watch,Kate Stayman-London,"Stayman-London, Kate",,525510443,9.78E+12,0,3.92,Dial Press,Paperback,417,2020,2020,,,7/12/2020,"to-read, botm, backlog","to-read (#431), botm (#8), backlog (#34)",to-read,0
48848254,The Space Between Worlds,Micaiah Johnson,"Johnson, Micaiah",,593135059,9.78E+12,0,3.98,Del Rey Books,Hardcover,329,2020,2020,,,8/15/2020,"to-read, backlog, botm","to-read (#449), backlog (#33), botm (#9)",to-read,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,439023513,9.78E+12,4,4.06,Scholastic Press,Hardcover,398,2010,2010,8/2/2020,8/11/2020,7/11/2011,,,read,2
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,439023491,9.78E+12,4,4.3,Scholastic Press,Hardcover,391,2009,2009,7/28/2020,8/2/2020,7/11/2011,,,read,2
52914416,Memoirs and Misinformation,Jim Carrey,"Carrey, Jim",Dana Vachon,525655972,9.78E+12,0,2.93,Knopf Publishing Group,Hardcover,255,2020,2020,,,7/31/2020,to-read,to-read (#448),to-read,0
48673024,Cursed,Thomas Wheeler,"Wheeler, Thomas",Frank Miller,1534477330,9.78E+12,0,3.22,Simon  Schuster Books for Young Readers,Hardcover,416,2020,2019,,,7/29/2020,to-read,to-read (#447),to-read,0
52652923,The Last Flight,Julie   Clark,"Clark, Julie",,1728215722,9.78E+12,0,4.12,Sourcebooks Landmark,Hardcover,311,2020,2020,,,7/29/2020,to-read,to-read (#446),to-read,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,439023483,9.78E+12,4,4.32,Scholastic Press,Hardcover,374,2008,2008,7/25/2020,7/28/2020,7/11/2011,,,read,2
52757175,Unorthodox: The Scandalous Rejection of My Hasidic Roots,Deborah Feldman,"Feldman, Deborah",,1982148209,9.78E+12,5,3.97,Simon & Schuster,Paperback,272,2020,2012,7/12/2020,7/28/2020,7/12/2020,,,read,1
51901147,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,"Collins, Suzanne",,,,5,3.82,Scholastic Press,Kindle Edition,541,2020,2020,7/11/2020,7/24/2020,1/14/2020,,,read,1
35396585,The Poet X,Elizabeth Acevedo,"Acevedo, Elizabeth",,62822489,9.78E+12,5,4.39,HarperCollins,Audiobook,4,2018,2018,7/16/2020,7/17/2020,6/17/2020,,,read,1
52486678,Chosen Ones (The Chosen Ones #1),Veronica Roth,"Roth, Veronica",,358164087,9.78E+12,0,3.62,John Joseph Adams/Houghton Mifflin Harcourt,Hardcover,432,2020,2020,,,7/14/2020,to-read,to-read (#444),to-read,0
45861077,By the Book,Amanda Sellet,"Sellet, Amanda",,358156610,9.78E+12,0,3.56,Clarion Books,Hardcover,384,2020,2020,,,7/14/2020,to-read,to-read (#443),to-read,0
45304055,The Fascinators,Andrew Eliopulos,"Eliopulos, Andrew",,,9.78E+12,0,3.35,HarperTeen,Hardcover,320,2020,2020,,,7/14/2020,to-read,to-read (#442),to-read,0
52516332,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,62882767,9.78E+12,0,4.28,HarperTeen ,Hardcover,432,2020,2020,,,7/14/2020,to-read,to-read (#441),to-read,0
49977760,Don't Call the Wolf,Aleksandra Ross,"Ross, Aleksandra",,62877976,9.78E+12,0,3.64,HarperTeen,Hardcover,512,2020,2020,,,7/14/2020,to-read,to-read (#440),to-read,0
51932743,What I Like About You,Marisa Kanter,"Kanter, Marisa",,1534445773,9.78E+12,0,3.62,Simon & Schuster Books for Young Readers,Hardcover,416,2020,2020,,,7/14/2020,to-read,to-read (#439),to-read,0
49366204,The Best Laid Plans,Cameron Lund,"Lund, Cameron",,593114914,9.78E+12,0,3.63,Razorbill,Hardcover,368,2020,2020,,,7/14/2020,to-read,to-read (#438),to-read,0
52376237,The Loop (The Loop Trilogy #1),Ben  Oliver,"Oliver, Ben",,133858930X,9.78E+12,0,3.9,Chicken House,Hardcover,368,2020,2020,,,7/14/2020,to-read,to-read (#437),to-read,0
45891343,The Upside of Falling,Alex Light,"Light, Alex",,62918052,9.78E+12,0,3.65,HarperTeen,Hardcover,288,2020,2020,,,7/14/2020,to-read,to-read (#436),to-read,0
44281011,Havenfall (Havenfall #1),Sara  Holland,"Holland, Sara",,1547603798,9.78E+12,0,3.59,Bloomsbury YA,Hardcover,305,2020,2020,,,7/14/2020,to-read,to-read (#435),to-read,0
17699853,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,"Clare, Cassandra",,1481431870,9.78E+12,0,4.44,Margaret K. McElderry Books,Hardcover,592,2020,2020,,,7/14/2020,to-read,to-read (#434),to-read,0
49789629,"The Year of the Witching (Bethel, #1)",Alexis Henderson,"Henderson, Alexis",,593099605,9.78E+12,0,3.82,Ace ,Hardcover,368,2020,2020,,,7/14/2020,to-read,to-read (#433),to-read,0
48570208,Burn Our Bodies Down,Rory Power,"Power, Rory",,525645624,9.78E+12,0,3.55,Delacorte Press,Hardcover,352,2020,2020,,,7/14/2020,to-read,to-read (#432),to-read,0
31848273,"Goodbye, Vitamin",Rachel Khong,"Khong, Rachel",,,9.78E+12,4,3.72,Henry Holt and Co.,Hardcover,196,2017,2017,7/7/2020,7/12/2020,1/7/2019,,,read,1
49988329,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,"Colfer, Eoin",,,,4,3.85,Disney Hyperion,Kindle Edition,420,2009,2001,6/20/2020,7/11/2020,6/20/2020,,,read,1
43744300,"American Royals (American Royals, #1)",Katharine McGee,"McGee, Katharine",,1984830171,9.78E+12,5,3.84,Random House Books for Young Readers,Hardcover,441,2019,2019,7/4/2020,7/7/2020,7/4/2020,,,read,1
52058372,Blue Ticket,Sophie Mackintosh,"Mackintosh, Sophie",,385545630,9.78E+12,0,3.23,Doubleday Books,Hardcover,304,2020,2020,,,7/2/2020,to-read,to-read (#430),to-read,0
30555488,The Underground Railroad,Colson Whitehead,"Whitehead, Colson",,385542364,9.78E+12,5,4.05,Doubleday Books,Hardcover,306,2016,2016,6/17/2020,7/1/2020,12/1/2017,,,read,1
35914136,"Intermediate Thermodynamics (Chemistry Lessons, #2)",Susannah Nix,"Nix, Susannah",,,,4,3.74,Haver Street Press,Kindle Edition,310,2017,2017,6/20/2020,6/21/2020,6/20/2020,,,read,1
30045288,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,"Schwab, V.E.",,,,4,4.34,Tor Books,Kindle Edition,624,2017,2017,6/6/2020,6/20/2020,4/23/2020,,,read,1
53287484,"Midnight Sun (The Twilight Saga, #5)",Stephenie Meyer,"Meyer, Stephenie",,031670704X,9.78E+12,0,3.72,"Little, Brown Books for Young Readers",Hardcover,658,2020,2020,,,6/17/2020,to-read,to-read (#428),to-read,0
51907346,All Adults Here,Emma Straub,"Straub, Emma",,1594634696,9.78E+12,0,3.59,Riverhead Books,Hardcover,356,2020,2020,,,6/17/2020,to-read,to-read (#427),to-read,0
34608062,Because I Was A Girl: True Stories for Girls of All Ages,Melissa de la Cruz,"Cruz, Melissa de la","Victoria Aveyard, Libba Bray, Margaret Stohl, Stacey Snider, Quvenzhane Wallis, Elizabeth Acevedo, Zareen Jaffery, Anjenette Johnston",1250154464,9.78E+12,0,3.94,Henry Holt and Co. (BYR),Hardcover,240,2017,2017,,,6/17/2020,to-read,to-read (#426),to-read,0
43892137,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,1471409120,9.78E+12,0,4.28,Hot Key Books,Paperback,417,2020,2020,,,6/17/2020,to-read,to-read (#425),to-read,0
41824023,Over the Top: A Raw Journey to Self-Love,Jonathan Van Ness,"Ness, Jonathan Van",,62906402,9.78E+12,0,4.2,HarperAudio,Audiobook,273,2019,2019,,,6/17/2020,to-read,to-read (#424),to-read,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,,,5,4.57,Scholastic Inc.,Paperback,652,2006,2005,5/23/2020,6/8/2020,9/10/2010,,,read,3
52325049,Poison in Paddington (Cassie Coburn Mystery #1),Samantha Silver,"Silver, Samantha",,,,4,4.08,Amazon Digital Services LLC,Kindle Edition,196,2019,2016,5/23/2020,6/5/2020,5/23/2020,,,read,1
35094042,"Renegades (Renegades, #1)",Marissa Meyer,"Meyer, Marissa",,1250171474,9.78E+12,4,4.15,Feiwel & Friends,Paperback,552,2017,2017,6/2/2020,6/3/2020,1/7/2019,,,read,1
43557477,The Jane Austen Society,Natalie Jenner,"Jenner, Natalie",,1250248736,9.78E+12,0,3.74,St. Martin's Press,Hardcover,320,2020,2020,,,6/2/2020,to-read,to-read (#423),to-read,0
12799420,"Prudence (The Custard Protocol, #1)",Gail Carriger,"Carriger, Gail",,316212245,9.78E+12,0,3.81,Orbit,Hardcover,357,2015,2015,,,5/24/2020,to-read,to-read (#420),to-read,0
10874177,"Etiquette & Espionage (Finishing School, #1)",Gail Carriger,"Carriger, Gail",,031619008X,9.78E+12,0,3.82,"Little, Brown Books for Young Readers",Hardcover,307,2013,2013,,,5/24/2020,to-read,to-read (#419),to-read,0
6381205,"Soulless (Parasol Protectorate, #1)",Gail Carriger,"Carriger, Gail",,316056634,9.78E+12,0,3.89,Orbit,Mass Market Paperback,357,2009,2009,,,5/24/2020,to-read,to-read (#418),to-read,0
40265841,Finding Dorothy,Elizabeth Letts,"Letts, Elizabeth",,525622101,9.78E+12,0,4.15,Ballantine Books,Hardcover,351,2019,2019,,,5/24/2020,to-read,to-read (#417),to-read,0
50878681,"The Betrothed (The Betrothed, #1)",Kiera Cass,"Cass, Kiera",,,,4,3,HarperTeen,Kindle Edition,320,2020,2020,5/11/2020,5/23/2020,5/11/2020,,,read,1
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPrÃ©,,,5,4.5,Scholastic Inc.,Paperback,870,2004,2003,4/26/2020,5/23/2020,9/10/2010,,,read,9
52768006,Hour of the Assassin,Matthew Quirk,"Quirk, Matthew",,62875493,9.78E+12,4,3.7,William Morrow,Hardcover,352,2020,2020,5/18/2020,5/23/2020,5/18/2020,,,read,1
32026079,"Eligible (The Austen Project, #4)",Curtis Sittenfeld,"Sittenfeld, Curtis",,812980344,9.78E+12,5,3.6,Random House Trade,Paperback,528,2017,2016,5/13/2020,5/17/2020,9/8/2016,,,read,1
37561377,Matchmaking for Beginners,Maddie Dawson,"Dawson, Maddie",,,,0,3.98,Lake Union Publishing,Kindle Edition,378,2018,2018,,,5/14/2020,to-read,to-read (#416),to-read,0
28588390,"A Study in Scarlet Women (Lady Sherlock, #1)",Sherry Thomas,"Thomas, Sherry",,042528140X,9.78E+12,0,3.87,Berkley Books,Paperback,323,2016,2016,,,5/14/2020,to-read,to-read (#415),to-read,0
3475047,"A Veiled Deception (A Vintage Magic Mystery, #1)",Annette Blair,"Blair, Annette",,425226409,9.78E+12,5,3.92,Berkley,Paperback,246,2009,2009,5/7/2020,5/12/2020,1/7/2019,,,read,1
33977969,"Haunting the Deep (How to Hang a Witch, #2)",Adriana Mather,"Mather, Adriana",,,,5,4.27,Knopf Books for Young Readers,Kindle Edition,354,2017,2017,5/9/2020,5/11/2020,2/26/2019,,,read,1
42305949,The Familiars,Stacey Halls,"Halls, Stacey",,,,3,3.89,MIRA,Kindle Edition,352,2019,2019,4/5/2020,5/9/2020,4/5/2020,,,read,1
51932121,The Library of Legends,Janie Chang,"Chang, Janie",,62851500,9.78E+12,4,3.79,William Morrow Paperbacks,Paperback,400,2020,2020,4/26/2020,5/7/2020,4/26/2020,botm,botm (#7),read,1
322007,Asking for Trouble,Elizabeth Young,"Young, Elizabeth",,380818973,9.78E+12,0,3.61,William Morrow Paperbacks,Paperback,408,2001,2000,,,4/26/2020,to-read,to-read (#414),to-read,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPrÃ©,,,5,4.57,Scholastic,Paperback,734,2002,2000,4/4/2020,4/25/2020,9/10/2010,,,read,8
36952594,"A Blade So Black (Nightmare-Verse, #1)",L.L. McKinney,"McKinney, L.L.",,1250153905,9.78E+12,3,3.7,Imprint,Hardcover,384,2018,2018,4/11/2020,4/25/2020,7/18/2019,,,read,1
52772181,"A Crown So Cursed (Nightmare-Verse, #3)",L.L. McKinney,"McKinney, L.L.",,,,0,4.28,Imprint,Audible Audio,,2023,2023,,,4/23/2020,to-read,to-read (#413),to-read,0
42642065,"A Dream So Dark (Nightmare-Verse, #2)",L.L. McKinney,"McKinney, L.L.",,1250153921,9.78E+12,0,4.08,Imprint,Hardcover,416,2019,2019,,,4/23/2020,to-read,to-read (#412),to-read,0
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,"Keefe, Patrick Radden",,385521316,9.78E+12,0,4.43,Doubleday,Hardcover,519,2019,2018,,,4/23/2020,to-read,to-read (#411),to-read,0
