gid,award_rank,award_votes,award_category,award_year,pages,date_published
25893693,2,18767,Debut Goodreads Author,2016,487,2016-04-05
25203675,3,17345,Debut Goodreads Author,2016,342,2016-04-26
29437949,4,17305,Debut Goodreads Author,2016,293,2016-08-09
27276262,5,13705,Debut Goodreads Author,2016,307,2016-06-07
31115325,6,9473,Debut Goodreads Author,2016,NA,NA
21979832,7,9389,Debut Goodreads Author,2016,454,2016-02-16
25739107,8,8624,Debut Goodreads Author,2016,373,2016-03-08
28815371,9,7596,Debut Goodreads Author,2016,288,2016-10-11
27015399,10,5564,Debut Goodreads Author,2016,441,2016-08-02
25064648,11,3479,Debut Goodreads Author,2016,442,2016-09-13
28251002,12,3478,Debut Goodreads Author,2016,640,2016-08-30
30514112,13,3117,Debut Goodreads Author,2016,336,2016-07-07
26025588,14,2383,Debut Goodreads Author,2016,380,2016-08-23
26530351,15,2042,Debut Goodreads Author,2016,352,2016-07-05
22929602,16,1678,Debut Goodreads Author,2016,195,2016-01-19
26114523,17,871,Debut Goodreads Author,2016,310,2016-07-26
28110139,18,724,Debut Goodreads Author,2016,342,2016-08-09
27037954,19,412,Debut Goodreads Author,2016,425,2016-04-26
29448966,20,252,Debut Goodreads Author,2016,256,2016-07-29
25614492,1,29122,Young Adult Fiction,2016,391,2016-02-02
26721568,2,20168,Young Adult Fiction,2016,474,2016-05-17
28763485,3,16780,Young Adult Fiction,2016,384,2016-11-01
29559363,4,16261,Young Adult Fiction,2016,NA,NA
17838528,5,16209,Young Adult Fiction,2016,519,2016-05-03
24529123,6,15983,Young Adult Fiction,2016,286,2016-01-05
25486998,7,13754,Young Adult Fiction,2016,330,2016-07-26
23272028,8,11144,Young Adult Fiction,2016,321,2016-03-01
28686840,9,8857,Young Adult Fiction,2016,391,2016-10-04
26156987,10,8066,Young Adult Fiction,2016,280,2016-05-03
25739107,11,4956,Young Adult Fiction,2016,373,2016-03-08
25785649,12,3885,Young Adult Fiction,2016,367,2016-03-22
22692740,13,3872,Young Adult Fiction,2016,335,2016-02-02
25756328,14,3628,Young Adult Fiction,2016,389,2016-05-03
25893582,15,3519,Young Adult Fiction,2016,328,2016-04-05
17928147,16,3470,Young Adult Fiction,2016,426,2016-03-29
25663637,17,3193,Young Adult Fiction,2016,352,2016-04-05
28512548,18,1747,Young Adult Fiction,2016,352,2016-09-20
30065209,19,1426,Young Adult Fiction,2016,435,2016-04-25
25022128,20,715,Young Adult Fiction,2016,416,2016-01-07
26073150,1,57776,Young Adult Fantasy,2016,626,2016-05-03
25494343,2,38636,Young Adult Fantasy,2016,698,2016-03-08
28260587,3,31665,Young Adult Fantasy,2016,689,2016-09-06
27840861,4,28178,Young Adult Fantasy,2016,546,2016-09-20
17378527,5,27120,Young Adult Fantasy,2016,439,2016-04-26
23174274,6,26554,Young Adult Fantasy,2016,444,2016-02-09
26074181,7,23686,Young Adult Fantasy,2016,278,2016-05-03
15704486,8,16020,Young Adult Fantasy,2016,417,2016-02-16
18584855,9,14138,Young Adult Fantasy,2016,453,2016-11-08
25558608,10,10856,Young Adult Fantasy,2016,452,2016-08-30
27220730,11,5214,Young Adult Fantasy,2016,464,2016-01-19
23308084,12,3863,Young Adult Fantasy,2016,416,2016-04-26
20443235,13,3855,Young Adult Fantasy,2016,484,2016-03-29
27161189,14,3500,Young Adult Fantasy,2016,449,2016-06-28
25776221,15,2876,Young Adult Fantasy,2016,316,2016-03-08
29236299,16,1774,Young Adult Fantasy,2016,659,2016-10-18
26795352,17,1644,Young Adult Fantasy,2016,512,2016-06-07
28588345,18,1164,Young Adult Fantasy,2016,316,2016-10-11
27190613,19,893,Young Adult Fantasy,2016,475,2016-06-28
27064385,20,605,Young Adult Fantasy,2016,371,2016-06-07
26252859,1,46348,Middle Grade & Children's,2016,375,2016-05-03
22098550,2,17372,Middle Grade & Children's,2016,224,2016-02-02
27904311,3,17027,Middle Grade & Children's,2016,459,2016-10-04
27415451,4,11775,Middle Grade & Children's,2016,438,2016-07-12
28110143,5,9384,Middle Grade & Children's,2016,406,2016-08-30
17731927,6,8635,Middle Grade & Children's,2016,249,2016-03-29
25387393,7,8390,Middle Grade & Children's,2016,288,2016-01-05
25817353,8,7737,Middle Grade & Children's,2016,296,2016-03-15
25937866,9,7114,Middle Grade & Children's,2016,263,2016-04-12
13612965,10,4369,Middle Grade & Children's,2016,249,2016-08-30
26026063,11,3129,Middle Grade & Children's,2016,304,2016-05-03
25937857,12,2650,Middle Grade & Children's,2016,368,2016-03-08
23922381,13,2522,Middle Grade & Children's,2016,445,2016-09-13
26030734,14,2313,Middle Grade & Children's,2016,279,2016-04-05
23203257,15,1758,Middle Grade & Children's,2016,352,2016-05-03
25749841,16,1595,Middle Grade & Children's,2016,512,2016-03-15
25779100,17,1564,Middle Grade & Children's,2016,336,2015-12-29
25817074,18,1400,Middle Grade & Children's,2016,400,2016-03-01
26114421,19,906,Middle Grade & Children's,2016,300,2016-09-06
27833683,20,453,Middle Grade & Children's,2016,240,2016-08-09
27247476,1,16433,Picture Books,2016,64,2016-05-03
28645670,2,11291,Picture Books,2016,44,2016-08-30
26030671,3,10942,Picture Books,2016,40,2016-04-12
28863341,4,10743,Picture Books,2016,36,2016-07-01
25785760,5,9761,Picture Books,2016,40,2016-02-23
28686931,6,9541,Picture Books,2016,40,2016-09-06
25689038,7,7029,Picture Books,2016,40,2016-06-07
28507895,8,6769,Picture Books,2016,32,2016-09-06
27064356,9,6524,Picture Books,2016,32,2016-06-14
28586748,10,5610,Picture Books,2016,48,2016-10-11
26244910,11,3203,Picture Books,2016,40,2016-05-10
25332008,12,2621,Picture Books,2016,56,2016-03-01
25817352,13,2342,Picture Books,2016,32,2016-01-05
25489475,14,2149,Picture Books,2016,36,2016-02-02
25689022,15,1873,Picture Books,2016,40,2016-06-28
25785644,16,1744,Picture Books,2016,40,2016-03-15
24833423,17,1431,Picture Books,2016,32,2016-04-01
26031162,18,1151,Picture Books,2016,40,2016-05-03
28691962,19,997,Picture Books,2016,32,2016-09-13
25897837,20,732,Picture Books,2016,40,2016-04-12
34273236,1,39077,Fiction,2017,338,2017-09-12
31443394,2,38268,Fiction,2017,418,2017-04-25
31434883,3,32156,Fiction,2017,336,2017-05-09
30688763,4,29693,Fiction,2017,439,2017-02-07
33828743,5,27618,Fiction,2017,288,2017-02-21
30688435,6,19249,Fiction,2017,231,2017-03-07
32920226,7,16272,Fiction,2017,285,2017-09-05
29864343,8,15580,Fiction,2017,398,2017-05-23
32498122,9,13708,Fiction,2017,581,2017-06-13
32080126,10,11178,Fiction,2017,254,2017-04-25
30358505,11,4106,Fiction,2017,209,2017-02-07
28820997,12,3710,Fiction,2017,336,2017-01-24
30753987,13,3020,Fiction,2017,338,2017-05-02
31522415,14,2665,Fiction,2017,232,2017-04-04
34139539,15,2253,Fiction,2017,444,2017-06-06
33621427,16,2180,Fiction,2017,276,2017-08-15
32600726,17,2152,Fiction,2017,342,2017-07-11
33916024,18,1635,Fiction,2017,259,2017-09-05
33572350,19,1420,Fiction,2017,417,2017-08-29
33590214,20,831,Fiction,2017,294,2017-08-22
33151805,1,48247,Mystery & Thriller,2017,386,2017-05-02
32283133,2,48070,Mystery & Thriller,2017,461,2017-10-03
33602101,3,29772,Mystery & Thriller,2017,391,2017-08-29
33199875,4,27125,Mystery & Thriller,2017,511,2017-08-08
28220971,5,18296,Mystery & Thriller,2017,328,2017-01-10
32835140,6,16233,Mystery & Thriller,2017,370,2017-09-05
28016509,7,15931,Mystery & Thriller,2017,341,2017-01-24
33398243,8,13098,Mystery & Thriller,2017,286,2017-07-01
30653828,9,11868,Mystery & Thriller,2017,694,2017-03-21
31450633,10,11109,Mystery & Thriller,2017,328,2017-07-18
29939148,11,4067,Mystery & Thriller,2017,406,2017-03-14
34061743,12,3645,Mystery & Thriller,2017,413,2017-01-26
31379212,13,3629,Mystery & Thriller,2017,400,2017-04-25
29095401,14,3463,Mystery & Thriller,2017,334,2016-12-27
30962267,15,3314,Mystery & Thriller,2017,321,2017-10-02
28965131,16,2374,Mystery & Thriller,2017,307,2017-01-31
31184479,17,2163,Mystery & Thriller,2017,362,2017-02-01
34219801,18,1374,Mystery & Thriller,2017,336,2017-10-17
34685945,19,1319,Mystery & Thriller,2017,368,2017-04-12
31125554,20,860,Mystery & Thriller,2017,404,2017-06-27
32148570,1,29431,Historical Fiction,2017,342,2017-06-06
29906980,2,28865,Historical Fiction,2017,343,2017-02-14
33571713,3,24923,Historical Fiction,2017,916,2017-09-12
32051912,4,22604,Historical Fiction,2017,503,2017-06-06
32487617,5,18793,Historical Fiction,2017,513,2017-05-01
32620332,6,16733,Historical Fiction,2017,391,2017-06-13
30753646,7,16402,Historical Fiction,2017,371,2017-03-21
29983711,8,12970,Historical Fiction,2017,489,2017-02-07
26795307,9,12470,Historical Fiction,2017,430,2016-11-22
29904278,10,10377,Historical Fiction,2017,384,2016-12-01
33368917,11,4673,Historical Fiction,2017,528,2017-08-08
34467031,12,4644,Historical Fiction,2017,438,2017-10-03
32336154,13,4439,Historical Fiction,2017,256,2017-04-18
33253215,14,3975,Historical Fiction,2017,582,2017-08-22
30256224,15,3800,Historical Fiction,2017,309,2017-02-21
30653967,16,2990,Historical Fiction,2017,356,2017-03-28
30267929,17,2557,Historical Fiction,2017,403,2017-02-14
30971664,18,2019,Historical Fiction,2017,312,2017-05-02
33572784,19,941,Historical Fiction,2017,320,2017-09-12
31752152,20,618,Historical Fiction,2017,352,2017-05-16
29363501,1,92611,Fantasy,2017,280,2016-11-18
30809689,2,54591,Fantasy,2017,299,2017-02-07
29939230,3,50134,Fantasy,2017,624,2017-02-21
25489134,4,24505,Fantasy,2017,323,2017-01-10
34002132,5,23979,Fantasy,2017,1243,2017-11-14
33541526,6,16490,Fantasy,2017,332,2016-12-21
23401438,7,15136,Fantasy,2017,541,2017-01-17
30688013,8,14612,Fantasy,2017,847,2017-05-09
31817749,9,13885,Fantasy,2017,416,2017-08-15
26542535,10,13450,Fantasy,2017,478,2016-11-29
22062213,11,5602,Fantasy,2017,397,2017-03-07
25895524,12,5230,Fantasy,2017,469,2017-04-04
24154742,13,4749,Fantasy,2017,310,2017-01-24
30687916,14,3391,Fantasy,2017,371,2017-03-07
30841984,15,1995,Fantasy,2017,502,2017-02-21
31159601,16,1684,Fantasy,2017,736,2017-06-27
28811016,17,1621,Fantasy,2017,624,2017-03-07
34040263,18,1561,Fantasy,2017,NA,NA
32337902,19,1248,Fantasy,2017,496,2017-07-25
31522139,20,874,Fantasy,2017,451,2017-05-02
34684620,1,32241,Romance,2017,384,2017-10-03
31415529,2,28646,Romance,2017,466,2017-05-30
30166573,3,22527,Romance,2017,370,2017-02-21
22303684,4,21249,Romance,2017,389,2017-05-30
29496208,5,18369,Romance,2017,459,2016-12-06
33597147,6,14337,Romance,2017,670,2016-12-06
32848471,7,11441,Romance,2017,322,2017-01-16
34913174,8,10340,Romance,2017,270,2017-04-12
31324863,9,10044,Romance,2017,264,NA
32573185,10,10013,Romance,2017,452,2017-06-13
33785828,11,4720,Romance,2017,340,2016-12-27
35173603,12,4080,Romance,2017,354,2017-06-01
32145091,13,3382,Romance,2017,300,2017-03-27
35920112,14,3339,Romance,2017,400,2017-08-02
34757023,15,2643,Romance,2017,354,2017-05-16
30166695,16,2524,Romance,2017,384,2017-01-31
29095429,17,1562,Romance,2017,384,2017-01-31
33296129,18,1554,Romance,2017,370,2017-08-22
36263943,19,1345,Romance,2017,347,NA
34950852,20,1272,Romance,2017,412,2017-10-13
34928122,1,33957,Science Fiction,2017,305,2017-11-14
30134847,2,21920,Science Fiction,2017,336,2017-04-04
31140332,3,20595,Science Fiction,2017,427,2017-04-06
32283423,4,17537,Science Fiction,2017,333,2017-04-04
30038988,5,11470,Science Fiction,2017,164,2017-01-31
31451186,6,11035,Science Fiction,2017,336,2017-04-25
25877663,7,10691,Science Fiction,2017,538,2016-12-06
30153293,8,10256,Science Fiction,2017,373,2017-02-07
29939160,9,9788,Science Fiction,2017,333,2017-03-21
31213373,10,9664,Science Fiction,2017,376,2017-07-18
34878094,11,2989,Science Fiction,2017,320,2017-04-14
33387769,12,2920,Science Fiction,2017,152,2017-05-02
34219845,13,2828,Science Fiction,2017,439,2017-09-26
32075825,14,1892,Science Fiction,2017,752,2017-06-13
32927239,15,1536,Science Fiction,2017,355,2017-06-13
28962996,16,1132,Science Fiction,2017,364,2017-01-31
31340859,17,1108,Science Fiction,2017,293,2017-02-28
32922275,18,807,Science Fiction,2017,396,2017-02-02
32446949,19,739,Science Fiction,2017,319,2017-07-25
28220647,20,689,Science Fiction,2017,365,2017-03-07
34466922,1,50519,Horror,2017,702,2017-09-26
32796253,2,16483,Horror,2017,342,2017-07-11
23267873,3,11276,Horror,2017,451,2016-11-29
32905343,4,11191,Horror,2017,322,2017-07-11
31554413,5,10126,Horror,2017,369,2017-05-02
32828538,6,10052,Horror,2017,292,2017-07-04
32336166,7,9316,Horror,2017,244,2017-05-16
31147267,8,7655,Horror,2017,431,2017-06-13
32604351,9,7014,Horror,2017,289,2017-05-23
31396389,10,5798,Horror,2017,464,NA
29326301,11,2965,Horror,2017,416,2017-03-28
31183180,12,2677,Horror,2017,182,2017-01-10
33574090,13,2586,Horror,2017,375,2017-10-03
30780283,14,2044,Horror,2017,271,2017-03-14
34066621,15,1969,Horror,2017,432,2017-10-24
31450774,16,1243,Horror,2017,368,2017-07-11
32051902,17,1109,Horror,2017,416,2017-06-06
31574739,18,786,Horror,2017,276,2017-08-01
30221892,19,514,Horror,2017,375,2017-06-13
32920015,20,450,Horror,2017,384,2017-07-25
30253864,1,48077,Humor,2017,205,2016-11-29
33347428,2,20807,Humor,2017,378,2017-06-06
34130008,3,14393,Humor,2017,306,2017-10-24
33381433,4,13285,Humor,2017,288,2017-05-30
30971731,5,12557,Humor,2017,256,2017-05-01
29214727,6,12241,Humor,2017,461,2016-11-22
32498038,7,12212,Humor,2017,514,2017-05-30
24612045,8,10794,Humor,2017,348,2017-06-13
30658435,9,10771,Humor,2017,241,2017-03-07
32337904,10,6402,Humor,2017,340,2017-05-02
31934379,11,2882,Humor,2017,406,2017-05-30
34427199,12,2195,Humor,2017,288,2017-10-03
34947549,13,1879,Humor,2017,NA,NA
30653928,14,1875,Humor,2017,304,2017-03-21
34347433,15,1545,Humor,2017,272,2017-10-24
34853119,16,1381,Humor,2017,208,2017-09-05
31450739,17,1220,Humor,2017,320,2017-07-11
31707101,18,1082,Humor,2017,240,2017-04-25
34466893,19,1022,Humor,2017,247,2017-10-24
33898867,20,981,Humor,2017,416,2017-10-10
31202835,1,25891,Nonfiction,2017,315,2017-03-28
33585392,2,21384,Nonfiction,2017,63,2017-03-07
30689330,3,20357,Nonfiction,2017,203,2017-03-07
30145126,4,19039,Nonfiction,2017,328,2017-01-03
34068481,5,17409,Nonfiction,2017,248,2017-10-03
33916061,6,15857,Nonfiction,2017,367,2017-10-03
32938155,7,10969,Nonfiction,2017,240,2017-04-24
33099371,8,9111,Nonfiction,2017,266,2017-08-08
30781490,9,8984,Nonfiction,2017,296,2017-03-14
31247643,10,7002,Nonfiction,2017,176,2017-04-04
31421117,11,2637,Nonfiction,2017,228,2017-01-17
30820956,12,2457,Nonfiction,2017,673,2016-12-06
30629730,13,2203,Nonfiction,2017,256,2017-03-21
34565022,14,2012,Nonfiction,2017,208,2017-09-12
31920777,15,2002,Nonfiction,2017,328,NA
33670466,16,1794,Nonfiction,2017,254,2017-09-19
33965707,17,1676,Nonfiction,2017,NA,NA
35105799,18,1469,Nonfiction,2017,NA,NA
32191677,19,1460,Nonfiction,2017,255,2017-07-11
33916342,20,1415,Nonfiction,2017,209,2017-10-03
34138013,1,30866,Memoir & Autobiography,2017,464,2017-09-12
26074156,2,26092,Memoir & Autobiography,2017,306,2017-06-13
32737127,3,13522,Memoir & Autobiography,2017,228,2017-03-07
32620356,4,12134,Memoir & Autobiography,2017,289,2017-06-13
31420708,5,10532,Memoir & Autobiography,2017,457,2017-06-13
32052074,6,9991,Memoir & Autobiography,2017,304,2017-04-04
31371728,7,9654,Memoir & Autobiography,2017,320,2017-05-02
31208653,8,8415,Memoir & Autobiography,2017,384,2017-01-31
31751594,9,8317,Memoir & Autobiography,2017,304,2017-05-16
32076678,10,8146,Memoir & Autobiography,2017,326,2017-05-16
30649506,11,2804,Memoir & Autobiography,2017,288,2017-04-18
32572166,12,2743,Memoir & Autobiography,2017,207,2017-03-14
34104392,13,2175,Memoir & Autobiography,2017,288,2017-06-06
27917674,14,1939,Memoir & Autobiography,2017,291,2016-11-29
30038960,15,1907,Memoir & Autobiography,2017,294,2017-02-14
30956087,16,1824,Memoir & Autobiography,2017,320,2017-03-21
33898878,17,1739,Memoir & Autobiography,2017,320,2017-08-01
34275220,18,886,Memoir & Autobiography,2017,259,2017-10-10
31848282,19,587,Memoir & Autobiography,2017,368,2017-06-13
31920820,20,496,Memoir & Autobiography,2017,336,2017-05-02
31409135,1,24696,History & Biography,2017,479,2017-05-02
29496196,2,18988,History & Biography,2017,338,2017-04-18
24212581,3,13124,History & Biography,2017,696,2016-11-22
31450766,4,12427,History & Biography,2017,387,2017-07-11
31848288,5,11387,History & Biography,2017,320,2017-05-16
34237826,6,10846,History & Biography,2017,1074,2017-10-10
30078650,7,10651,History & Biography,2017,276,2017-01-24
30334134,8,7772,History & Biography,2017,368,2016-12-06
33917107,9,7582,History & Biography,2017,126,2017-03-28
30753852,10,7327,History & Biography,2017,291,2017-01-31
30753828,11,3019,History & Biography,2017,531,2017-04-11
34684622,12,2487,History & Biography,2017,600,2017-10-17
30199426,13,2283,History & Biography,2017,336,2017-02-07
29635592,14,1640,History & Biography,2017,368,2017-02-07
31159759,15,1558,History & Biography,2017,384,2017-04-04
30107571,16,1253,History & Biography,2017,320,2016-11-22
34928902,17,1227,History & Biography,2017,608,2017-06-06
34184069,18,1221,History & Biography,2017,327,2017-10-24
34593560,19,1089,History & Biography,2017,340,2017-09-19
30688762,20,550,History & Biography,2017,576,2017-04-25
32191710,1,42173,Science & Technology,2017,224,2017-05-02
31869108,2,9945,Science & Technology,2017,200,2017-05-30
28512671,3,8766,Science & Technology,2017,338,2017-05-09
31625636,4,8511,Science & Technology,2017,368,2017-05-09
30231729,5,8262,Science & Technology,2017,364,2017-03-07
28116739,6,7638,Science & Technology,2017,257,2016-12-06
29889716,7,7097,Science & Technology,2017,384,2016-12-27
28110850,8,6981,Science & Technology,2017,332,2017-02-14
30231812,9,5736,Science & Technology,2017,304,2017-02-07
30901608,10,5588,Science & Technology,2017,352,2017-02-07
31170723,11,2003,Science & Technology,2017,790,2017-05-02
31751591,12,1679,Science & Technology,2017,320,2017-05-16
30962055,13,1398,Science & Technology,2017,368,2017-03-07
30213950,14,1119,Science & Technology,2017,288,2017-04-04
30753821,15,959,Science & Technology,2017,322,2017-03-21
30971755,16,892,Science & Technology,2017,304,2017-06-13
28450775,17,766,Science & Technology,2017,320,2016-12-06
34490192,18,758,Science & Technology,2017,368,2017-10-17
32940866,19,519,Science & Technology,2017,384,2017-07-18
34274957,20,498,Science & Technology,2017,364,2017-08-29
34016988,1,23994,Food & Cookbooks,2017,400,2017-10-24
35069206,2,13295,Food & Cookbooks,2017,320,2017-10-24
31423449,3,12148,Food & Cookbooks,2017,288,2017-04-18
32148009,4,11987,Food & Cookbooks,2017,320,2017-05-16
31329547,5,10853,Food & Cookbooks,2017,320,2017-03-14
34129998,6,10519,Food & Cookbooks,2017,352,2017-10-24
32191664,7,7603,Food & Cookbooks,2017,400,2017-08-15
29100223,8,7475,Food & Cookbooks,2017,444,2017-08-01
30760782,9,7320,Food & Cookbooks,2017,240,2017-01-03
30753841,10,5612,Food & Cookbooks,2017,480,2017-04-25
31624473,11,2600,Food & Cookbooks,2017,329,2017-03-28
31915218,12,2211,Food & Cookbooks,2017,307,2017-05-16
28814765,13,2199,Food & Cookbooks,2017,336,2016-12-27
33516589,14,1674,Food & Cookbooks,2017,304,2017-09-05
32894542,15,1605,Food & Cookbooks,2017,352,2017-08-01
31451086,16,1502,Food & Cookbooks,2017,272,2017-05-16
29430845,17,1254,Food & Cookbooks,2017,304,2016-12-06
32714100,18,984,Food & Cookbooks,2017,275,2017-03-24
34063669,19,936,Food & Cookbooks,2017,368,2017-10-03
33571767,20,855,Food & Cookbooks,2017,304,2017-09-12
30754980,1,26647,Graphic Novels & Comics,2017,128,2017-03-07
31223882,2,22585,Graphic Novels & Comics,2017,176,2017-02-28
29237211,3,21597,Graphic Novels & Comics,2017,152,2017-04-04
29772863,4,17871,Graphic Novels & Comics,2017,238,2017-01-31
33540347,5,13846,Graphic Novels & Comics,2017,152,2017-07-05
31145178,6,10937,Graphic Novels & Comics,2017,224,2017-05-02
29775583,7,10574,Graphic Novels & Comics,2017,136,2016-12-14
32497911,8,9627,Graphic Novels & Comics,2017,304,2017-06-27
29936927,9,8880,Graphic Novels & Comics,2017,329,2017-03-07
31338724,10,8728,Graphic Novels & Comics,2017,128,2016-11-30
28953803,11,3679,Graphic Novels & Comics,2017,112,2016-12-13
